event_id,file,anchor,rel_step,entropy_actor,margin_actor,q_gap,entropy_actor_prev_s2,margin_actor_prev_s2,q_gap_prev_s2,rollout_spread,rollout_spread_prev_s2
sub001-ses04-block2-game2_000::b0081,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8271282032156493,0.5192418171318598,4.45224666595459,1.761192141379725,0.05238085831600306,0.008669853210449219,0.6349143981933594,0.16987895965576172
sub001-ses04-block2-game2_000::b0082,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.916080546804018,0.49412007397714136,3.904229164123535,1.7889308398579147,0.00382974749162715,0.22843551635742188,0.0,0.4284834861755371
sub001-ses04-block2-game2_000::b0083,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9236893265082479,0.46884764396891465,4.461124420166016,1.6650418785009478,0.07976430180179908,0.08332157135009766,0.6438703536987305,0.4856276512145996
sub001-ses04-block2-game2_000::b0084,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8702765726477002,0.4796017534868996,0.09487533569335938,1.7422190682777745,0.05789656199821008,0.01183462142944336,0.7263474464416504,0.7501602172851562
sub001-ses04-block2-game2_000::b0085,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.8341650289057156,0.5243370760345357,0.1299266815185547,1.7622950329107274,0.0563335769886473,0.11095809936523438,0.6143383979797363,0.7284927368164062
sub001-ses04-block2-game2_000::b0086,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.7855414682232342,0.5652304886645988,0.0728602409362793,1.7447298838064298,0.04451800118766722,0.024273395538330078,0.5269570350646973,0.38069629669189453
sub001-ses04-block2-game2_000::b0087,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.9165972804905945,0.47393827030274616,0.0,1.6900351687889725,0.047837732290340024,0.016172409057617188,0.0,0.12046194076538086
sub001-ses04-block2-game2_000::b0088,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.137860464002373,0.2420241026709255,3.7706589698791504,1.7731430817747393,0.05591670053172898,0.1069941520690918,0.6820948123931885,1.20029616355896
sub001-ses04-block2-game2_000::b0089,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,1.0554814195006774,0.4154878172375126,0.0,1.7807641635541396,0.012053863247909802,0.059136152267456055,0.0,0.9385337829589844
sub001-ses04-block2-game2_000::b0090,test/sub001/ses-04/sub001-ses04-block2-game2_000.npy,commit,-6,0.6394435428203911,0.7142093208741445,0.0,1.7795592471835513,0.029760634123333407,0.13173127174377441,0.0,0.5151641368865967
