event_id,file,subject,session,block,game,chunk,start_pos,end_pos,pre_pos,commit_pos,length_real_steps,start_global_idx,end_global_idx,commit_global_idx,commit_action,entropy_at_pre,entropy_at_onset,entropy_at_commit,margin_at_pre,margin_at_onset,margin_at_commit,q_gap_at_pre,q_gap_at_onset,q_gap_at_commit,rollout_spread_at_pre,rollout_spread_at_onset,rollout_spread_at_commit,cross2,is_long,bout_class
sub001-ses04-block2-game2_002::b0397,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8812,8814,8811,8815,3,443690,443786,443838,1,0.8279050250639011,0.8275182794828713,0.9693902111440533,0.5525236592867037,0.5790842664268286,0.30949518686023847,3.6863725185394287,3.647730827331543,0.05093264579772949,0.0,0.15989065170288086,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0398,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8820,8821,8819,8822,2,444100,444153,444204,1,0.9405417487164693,0.8987984532605506,0.950224971265771,0.5382410833868289,0.5103392634282686,0.21909873601262153,0.21469473838806152,0.16992449760437012,0.0,0.19469833374023438,0.7279956340789795,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0399,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8827,8829,8826,8830,3,444470,444568,444618,1,0.9510188934950847,0.8642676400667489,0.9601773389121537,0.5315621520734479,0.57000004389293,0.3794995493001847,3.951597213745117,0.0,0.04922771453857422,0.4552474021911621,0.0,0.6370077133178711,26,0,Short
sub001-ses04-block2-game2_002::b0400,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8835,8839,8834,8840,5,444870,445062,445111,1,0.9901525980456208,0.8073537678742446,1.0123087589818116,0.49046271779605305,0.5944176461306911,0.1516494046357837,0.5605659484863281,3.6563057899475098,3.7605791091918945,0.10207557678222656,0.0021736621856689453,0.04563307762145996,26,0,Short
sub001-ses04-block2-game2_002::b0401,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8863,8864,8862,8865,2,446247,446295,446345,1,0.7847514174457708,0.8438764697977414,1.127156758773837,0.6048157487338499,0.511875565173005,0.14981569577607928,0.018878936767578125,0.639784574508667,3.3930118083953857,0.0,0.24125981330871582,0.6735327243804932,26,0,Short
sub001-ses04-block2-game2_002::b0402,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8869,8872,8868,8873,4,446559,446705,446752,1,0.8288680443026383,0.7647349669922321,1.1710214835001216,0.5455822114781382,0.5736296278845459,0.1214018451050411,0.0,0.1921398639678955,0.40912795066833496,0.0,0.5572783946990967,1.1338634490966797,26,0,Short
sub001-ses04-block2-game2_002::b0403,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8878,8880,8877,8881,3,447015,447108,447156,1,0.8017168663365496,0.7732328849731721,1.1342784448747896,0.5309313112348075,0.517094855825681,0.19704838517999196,3.828504800796509,3.9941983222961426,3.9301557540893555,0.0,0.3392024040222168,0.4864208698272705,26,0,Short
sub001-ses04-block2-game2_002::b0404,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8885,8888,8884,8889,4,447344,447491,447540,1,0.8342886803976016,0.8034779685058868,1.062800063901851,0.5572611258964527,0.575784414511096,0.21007467566589666,0.0,3.1978700160980225,0.8026885986328125,0.0,0.7131929397583008,1.0782098770141602,26,0,Short
sub001-ses04-block2-game2_002::b0405,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8894,8896,8893,8897,3,447788,447882,447927,1,0.8932139268419157,0.8455443031013469,1.1907318586859585,0.5245934304945907,0.5413022797001863,0.14461232690310527,0.6168131828308105,0.0,3.1989057064056396,0.15697574615478516,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0406,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8901,8903,8900,8904,3,448120,448214,448262,3,0.9496477919643856,0.8179808037376436,1.1511298183629692,0.44785499083581126,0.5590333699151058,0.16817136195306287,3.6200523376464844,0.28948259353637695,4.301975727081299,0.7293508052825928,0.29897141456604004,0.7138500213623047,26,0,Short
sub001-ses04-block2-game2_002::b0407,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8928,8934,8927,8935,7,449433,449729,449780,2,0.5152015600421814,0.3235297954820515,1.0007000655572929,0.7983824105123668,0.8877001196652179,0.4841023972341433,3.1851842403411865,3.2000885009765625,0.0,0.0,0.08866024017333984,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0408,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8944,8956,8943,8957,13,450211,450789,450835,3,0.892271268192082,0.9688433102900752,1.0125427499346793,0.48693192483259023,0.43796476777567256,0.45772852424611976,0.17154645919799805,4.057570934295654,0.36393308639526367,0.4693338871002197,0.5519614219665527,0.782738208770752,26,0,Short
sub001-ses04-block2-game2_002::b0409,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8979,8980,8978,8981,2,451923,451975,452022,1,0.44242247233722276,0.5846199757178181,0.8726248404448187,0.8292698337206433,0.7556377554949376,0.4886955998296464,0.3265399932861328,0.010367870330810547,0.0,0.32935261726379395,1.0053153038024902,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0410,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,8995,9004,8994,9005,10,452707,453141,453195,3,1.1407011722972393,0.570003050385142,1.0646543551351104,0.458761116644287,0.6791748767101854,0.42584393188879843,3.042067289352417,4.469488143920898,0.10416936874389648,0.0,0.9142160415649414,0.41831350326538086,26,0,Short
sub001-ses04-block2-game2_002::b0411,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9024,9026,9023,9027,3,454135,454229,454276,1,0.8393676460045879,0.8408941182990687,0.910664024501168,0.49994936128491707,0.4879798599667955,0.46713489158193605,0.04543757438659668,0.1802539825439453,3.6954939365386963,0.06945538520812988,0.30168700218200684,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0412,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9033,9034,9032,9035,2,454564,454608,454653,1,0.825636588730978,0.8116301942886377,1.0870007032781939,0.5086423028465078,0.5597505553195934,0.13184713860453312,0.5270271301269531,3.4178943634033203,1.06325364112854,0.44765186309814453,0.13546204566955566,1.7253055572509766,26,0,Short
sub001-ses04-block2-game2_002::b0413,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9111,9115,9110,9116,5,458432,458631,458685,2,0.9065702949855565,0.8944018858955691,1.0249578452945862,0.5051351214351717,0.515493796316759,0.42093278537884976,0.3837926387786865,3.7292211055755615,0.18636369705200195,0.9445171356201172,0.0,0.4587900638580322,26,0,Short
sub001-ses04-block2-game2_002::b0414,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9125,9125,9124,9126,1,459121,459121,459170,1,1.2809656563121636,1.0863631240313294,1.1012516950412763,0.1019891126012335,0.3878871583016883,0.17999140157638893,0.5451676845550537,4.239915370941162,4.31144380569458,1.3578686714172363,0.4230494499206543,0.1681060791015625,26,0,Short
sub001-ses04-block2-game2_002::b0415,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9131,9134,9130,9135,4,459423,459567,459615,1,0.8701153538734222,0.8599201387371054,1.0882953449760808,0.507452715243549,0.5368399462044956,0.06355650430244075,4.016141414642334,0.0,4.42239236831665,0.0,0.0,0.6161065101623535,26,0,Short
sub001-ses04-block2-game2_002::b0416,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9141,9154,9140,9155,14,459922,460551,460602,2,0.885353324866351,0.9553062853676231,1.2039846757759614,0.4715527254927679,0.47017265837609723,0.14585530862552665,0.29178333282470703,3.7890636920928955,0.12678933143615723,0.4629082679748535,0.3888874053955078,0.10094976425170898,26,0,Short
sub001-ses04-block2-game2_002::b0417,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9175,9177,9174,9178,3,461562,461659,461706,1,0.9116911040272331,0.9574771202588133,1.1399061495993332,0.496065890908595,0.44502184582116444,0.12828114524034234,0.43771934509277344,3.3904614448547363,3.6218912601470947,0.0,0.0,0.15120244026184082,26,0,Short
sub001-ses04-block2-game2_002::b0418,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9183,9201,9182,9202,19,461964,462850,462900,2,0.9361859815711583,0.824308112588372,1.1259314693927667,0.4906206113408089,0.5160832097057921,0.16739386386846627,0.09645581245422363,3.2521934509277344,0.32871437072753906,0.1007852554321289,0.0186767578125,0.44699788093566895,26,0,Short
sub001-ses04-block2-game2_002::b0419,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9208,9209,9207,9210,2,463186,463231,463277,1,1.1613446449103328,0.8371465001829977,1.223829434035118,0.3400353309617753,0.6019319750328651,0.08743435466447247,0.0,0.0,0.12012386322021484,0.0,0.0,0.7356367111206055,26,0,Short
sub001-ses04-block2-game2_002::b0420,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9224,9224,9223,9225,1,463970,463970,464018,3,0.9658254874021595,1.0629988999038484,1.156547787446178,0.41210525260223496,0.4390565205458602,0.28305751438546795,0.0,0.036925315856933594,2.528010606765747,0.0,0.3970053195953369,0.008110761642456055,26,0,Short
sub001-ses04-block2-game2_002::b0421,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9235,9253,9234,9254,19,464511,465358,465405,3,0.7086077316847357,0.7946551534261616,1.1496568585103597,0.661895977453143,0.6353222569752348,0.38214261706857766,0.3137502670288086,0.19705963134765625,0.0,0.7108218669891357,1.1779747009277344,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0422,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9311,9313,9310,9314,3,468262,468364,468416,1,1.0452658530374526,1.0499794819687382,0.9994609175997857,0.4062413758188621,0.3439201523646222,0.3874859158455359,0.0,2.680842399597168,0.08591604232788086,0.0,0.0,0.7110002040863037,26,0,Short
sub001-ses04-block2-game2_002::b0423,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9319,9322,9318,9323,4,468679,468837,468893,1,1.0018552962025717,1.1138221654942508,1.0974770952016781,0.37142169595209606,0.36394455778264356,0.3283485205675549,0.037679433822631836,0.0,0.010181188583374023,0.000789642333984375,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0424,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9329,9330,9328,9331,2,469198,469248,469300,1,1.0341952641748924,1.1030506677981924,0.9806468648555773,0.40621799793394653,0.38461536651106315,0.46330219831187336,0.13596010208129883,0.03726911544799805,0.0,0.5858602523803711,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0425,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9335,9336,9334,9337,2,469499,469548,469603,2,1.014731546482542,1.0604846005934183,1.0966599167734803,0.4106086874565505,0.38867601338058,0.36431363660662003,2.9470934867858887,2.833340644836426,0.1565408706665039,0.33241939544677734,0.13589882850646973,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0426,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9361,9362,9360,9363,2,470795,470841,470892,1,1.0845357384373329,1.1162329650028173,1.0830466679982556,0.28980456887622924,0.2160736055439158,0.3368727505226942,2.7683959007263184,0.0,0.06617283821105957,0.2196059226989746,0.0,0.4604654312133789,26,0,Short
sub001-ses04-block2-game2_002::b0427,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9369,9371,9368,9372,3,471191,471295,471344,1,0.9446399835522924,0.9240732863030358,1.1888994161982696,0.4598845549946854,0.46424408985892573,0.2642999159603482,0.06692719459533691,0.09850811958312988,3.200087070465088,0.2718784809112549,0.6470935344696045,0.19119977951049805,26,0,Short
sub001-ses04-block2-game2_002::b0428,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9377,9380,9376,9381,4,471597,471747,471796,1,0.9461219089017797,0.8896579479191715,1.064215956995605,0.4708999738158003,0.47189322636064285,0.2837314936410592,3.486485719680786,3.625711441040039,0.02020263671875,0.19760465621948242,0.6675717830657959,0.39748191833496094,26,0,Short
sub001-ses04-block2-game2_002::b0429,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9387,9395,9386,9396,9,472103,472498,472547,3,1.024648515967152,1.154720678028764,1.1507882957095092,0.4631196846591832,0.2342576650570823,0.36335061642081207,0.05810117721557617,2.6764333248138428,0.0,0.023308992385864258,0.707944393157959,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0430,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9432,9435,9431,9436,4,474387,474535,474584,1,0.9907797370780742,1.0439198269234913,1.0865671217199089,0.48773421716787224,0.44306783200500355,0.3001204493841545,0.18889760971069336,2.494457721710205,0.0,0.399625301361084,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0431,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9439,9441,9438,9442,3,474744,474851,474905,1,1.096960399715318,1.0729378677295376,1.0610514032466296,0.3862258830377081,0.45883859518770415,0.33202097011468407,0.0538177490234375,0.0,0.0,0.0759575366973877,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0432,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9448,9450,9447,9451,3,475222,475321,475372,1,1.0895746678545621,1.0583115527938243,1.173107116761186,0.4547257017283459,0.417920976050752,0.34686449815292186,2.8707094192504883,0.0,0.052687644958496094,0.32659339904785156,0.0,0.2717881202697754,26,0,Short
sub001-ses04-block2-game2_002::b0433,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9455,9455,9454,9456,1,475591,475591,475647,2,1.2159258762202636,1.127837237639994,1.0646923934204182,0.35131215742732735,0.42627023541674647,0.49638800623727597,0.08755087852478027,0.0,2.651303768157959,0.2503652572631836,0.0,0.5190248489379883,26,0,Short
sub001-ses04-block2-game2_002::b0434,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9467,9468,9466,9469,2,476218,476269,476322,1,0.8939449583650529,0.8449712404144147,1.2827740184320822,0.6047927804357731,0.6159977149875409,0.29653869379942827,0.24750638008117676,0.0,0.2981480360031128,0.275606632232666,0.0,0.2427363395690918,26,0,Short
sub001-ses04-block2-game2_002::b0435,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9481,9484,9480,9485,4,476936,477095,477143,1,1.2363397858881604,1.1102347269894197,1.2014896670875121,0.36771826879331326,0.45264960609073635,0.27731983683937533,2.412978172302246,2.4046313762664795,0.23097968101501465,0.18715262413024902,0.4400641918182373,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0436,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9500,9503,9499,9504,4,477947,478097,478152,1,1.2616173552847423,1.1676010834272372,1.2553614177776478,0.14171778267464458,0.16893051557330135,0.4083270537586958,2.290754556655884,1.7881994247436523,1.6640232801437378,0.7391421794891357,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0437,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9508,9508,9507,9509,1,478359,478359,478407,2,1.235586787088858,1.2315481040319791,1.225850880748848,0.3418155845445247,0.4289557024353722,0.3713101283330902,0.0,0.0,1.7941725254058838,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0438,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9549,9552,9548,9553,4,480453,480603,480648,1,1.1865882414355517,1.176017133771422,1.070256753107264,0.37583631446222276,0.3527856113879193,0.4668022190827529,0.09877848625183105,2.4278440475463867,0.0,0.4250349998474121,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0439,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9557,9558,9556,9559,2,480852,480902,480951,1,1.1333185630596907,1.1438453526719745,0.9787980627290156,0.2881307498294893,0.40916549860292295,0.541998990608666,0.14341521263122559,0.3631014823913574,0.019007205963134766,0.1674659252166748,0.20057177543640137,0.3562018871307373,26,0,Short
sub001-ses04-block2-game2_002::b0440,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9577,9579,9576,9580,3,481872,481974,482022,3,1.0144056696485229,1.0840449376554888,0.9421548520703372,0.4226113693475648,0.4143416867901474,0.5382044579395963,0.011168718338012695,0.024817705154418945,2.6797831058502197,0.26508331298828125,0.030312061309814453,0.01964545249938965,26,0,Short
sub001-ses04-block2-game2_002::b0441,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9620,9626,9619,9627,7,484064,484370,484419,1,1.1676377474559736,1.0820998834625413,1.0993565722562626,0.4070111452787133,0.4719794114389124,0.47665372395888095,0.1434786319732666,2.495689630508423,0.04472661018371582,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0442,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9631,9636,9630,9637,6,484631,484886,484933,2,1.1649930699683928,1.0852299560734542,1.0456763009362986,0.2356778070147476,0.49372277844881657,0.516739960567664,0.0,0.009175539016723633,0.0,0.0,0.2859153747558594,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0443,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9662,9662,9661,9663,1,486226,486226,486273,1,0.757563335323626,0.857377547207091,1.2116828693410913,0.6912598772163997,0.5926819537174066,0.35258477975559255,0.32905054092407227,0.0,1.8737421035766602,0.07681107521057129,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0444,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9667,9670,9666,9671,4,486473,486616,486670,1,1.1287992896538692,1.1710046478900773,1.301669680033561,0.45656509389575756,0.40426492764650357,0.27440327560988076,0.07376790046691895,0.0,2.073842763900757,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0445,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9677,9678,9676,9679,2,486972,487023,487073,1,1.1631959743012152,1.0874596255938611,1.3765189711014392,0.46251756221132023,0.45476634552149536,0.18623979865726265,0.0,0.11673593521118164,0.0,0.0,0.10556650161743164,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0446,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9683,9692,9682,9693,10,487266,487714,487757,2,1.1612616421113326,1.312515609585688,1.0137036290982464,0.41773231096326385,0.29707305654805727,0.5347282313309952,0.23595190048217773,0.3818981647491455,2.2606170177459717,0.0,0.0,0.02047252655029297,26,0,Short
sub001-ses04-block2-game2_002::b0447,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9711,9716,9710,9717,6,488651,488903,488951,1,0.8775716875223127,0.8218003978321476,1.0249334764921254,0.6206776856431684,0.6351101536753572,0.5200370629360884,0.0605771541595459,0.19610142707824707,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block2-game2_002::b0448,test/sub001/ses-04/sub001-ses04-block2-game2_002.npy,sub001,04,2,2,002,9722,9724,9721,9725,3,489210,489307,489362,1,1.1252712051929634,1.2642375658753309,1.3791058126510551,0.4608960967875886,0.36021202493551185,0.21275051369606984,0.0,0.034018874168395996,0.06272125244140625,0.0,0.0,0.0,26,0,Short
